datetime,IMERG_PRECTOT
2006-06-01,0.0
2006-06-02,8.73
2006-06-03,0.04
2006-06-04,0.05
2006-06-05,0.01
2006-06-06,21.58
2006-06-07,0.04
2006-06-08,0.04
2006-06-09,0.0
2006-06-10,2.09
2006-06-11,0.09
2006-06-12,0.0
2006-06-13,0.0
2006-06-14,14.98
2006-06-15,0.0
2006-06-16,3.17
2006-06-17,0.0
2006-06-18,2.82
2006-06-19,0.0
2006-06-20,16.56
2006-06-21,5.25
2006-06-22,21.23
2006-06-23,5.99
2006-06-24,1.14
2006-06-25,1.62
2006-06-26,10.22
2006-06-27,11.27
2006-06-28,25.57
2006-06-29,23.84
2006-06-30,2.58
2006-07-01,0.0
2006-07-02,0.0
2006-07-03,0.0
2006-07-04,0.77
2006-07-05,5.34
2006-07-06,0.91
2006-07-07,4.07
2006-07-08,13.13
2006-07-09,0.0
2006-07-10,0.0
2006-07-11,1.57
2006-07-12,5.84
2006-07-13,11.39
2006-07-14,27.76
2006-07-15,0.0
2006-07-16,0.0
2006-07-17,0.06
2006-07-18,11.13
2006-07-19,0.0
2006-07-20,12.4
2006-07-21,8.07
2006-07-22,6.73
2006-07-23,0.49
2006-07-24,0.0
2006-07-25,0.0
2006-07-26,0.12
2006-07-27,0.0
2006-07-28,0.0
2006-07-29,1.41
2006-07-30,10.59
2006-07-31,0.8
2006-08-01,0.54
2006-08-02,0.69
2006-08-03,0.18
2006-08-04,0.48
2006-08-05,1.14
2006-08-06,0.1
2006-08-07,0.14
2006-08-08,0.0
2006-08-09,3.45
2006-08-10,0.3
2006-08-11,12.67
2006-08-12,0.68
2006-08-13,10.83
2006-08-14,0.16
2006-08-15,0.61
2006-08-16,0.02
2006-08-17,0.06
2006-08-18,0.05
2006-08-19,0.0
2006-08-20,3.11
2006-08-21,10.95
2006-08-22,0.14
2006-08-23,6.12
2006-08-24,1.87
2006-08-25,1.09
2006-08-26,1.2
2006-08-27,0.6
2006-08-28,17.98
2006-08-29,0.64
2006-08-30,0.02
2006-08-31,0.59
2006-09-01,0.17
2006-09-02,1.78
2006-09-03,0.26
2006-09-04,10.45
2006-09-05,0.36
2006-09-06,0.58
2006-09-07,0.0
2006-09-08,0.09
2006-09-09,0.9
2006-09-10,0.56
2006-09-11,1.78
2006-09-12,21.36
2006-09-13,10.69
2006-09-14,0.25
2006-09-15,0.5
2006-09-16,6.52
2006-09-17,0.84
2006-09-18,0.19
2006-09-19,5.21
2006-09-20,0.02
2006-09-21,0.01
2006-09-22,0.0
2006-09-23,0.0
2006-09-24,25.03
2006-09-25,0.76
2006-09-26,0.0
2006-09-27,0.0
2006-09-28,0.01
2006-09-29,0.13
2006-09-30,0.8
2006-10-01,0.45
2006-10-02,6.05
2006-10-03,0.0
2006-10-04,15.85
2006-10-05,3.34
2006-10-06,0.0
2006-10-07,3.13
2006-10-08,1.61
2006-10-09,0.35
2006-10-10,4.84
2006-10-11,8.44
2006-10-12,2.78
2006-10-13,0.0
2006-10-14,0.0
2006-10-15,0.0
2006-10-16,0.85
2006-10-17,16.76
2006-10-18,0.0
2006-10-19,0.0
2006-10-20,0.14
2006-10-21,0.0
2006-10-22,0.0
2006-10-23,0.12
2006-10-24,13.54
2006-10-25,8.44
2006-10-26,7.62
2006-10-27,3.08
2006-10-28,0.0
2006-10-29,6.61
2006-10-30,0.0
2006-10-31,18.56
2006-11-01,6.75
2006-11-02,3.3
2006-11-03,10.32
2006-11-04,1.6
2006-11-05,0.0
2006-11-06,0.0
2006-11-07,0.0
2006-11-08,0.06
2006-11-09,0.0
2006-11-10,5.77
2006-11-11,0.45
2006-11-12,0.27
2006-11-13,1.79
2006-11-14,6.64
2006-11-15,0.62
2006-11-16,8.63
2006-11-17,35.11
2006-11-18,4.65
2006-11-19,0.15
2006-11-20,0.01
2006-11-21,4.12
2006-11-22,0.01
2006-11-23,0.0
2006-11-24,16.81
2006-11-25,1.6
2006-11-26,2.14
2006-11-27,15.58
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,0.42
2006-12-01,4.49
2006-12-02,3.91
2006-12-03,4.85
2006-12-04,0.0
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.25
2006-12-09,0.52
2006-12-10,0.0
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,0.0
2006-12-14,4.89
2006-12-15,1.96
2006-12-16,0.57
2006-12-17,0.0
2006-12-18,0.87
2006-12-19,6.58
2006-12-20,0.09
2006-12-21,27.45
2006-12-22,3.25
2006-12-23,0.0
2006-12-24,1.03
2006-12-25,0.0
2006-12-26,0.0
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,2.63
2006-12-30,10.11
2006-12-31,5.09
2007-01-01,0.29
2007-01-02,15.55
2007-01-03,2.37
2007-01-04,0.03
2007-01-05,14.55
2007-01-06,14.07
2007-01-07,2.8
2007-01-08,0.13
2007-01-09,3.38
2007-01-10,4.54
2007-01-11,0.0
2007-01-12,11.1
2007-01-13,2.39
2007-01-14,9.18
2007-01-15,3.18
2007-01-16,1.82
2007-01-17,7.72
2007-01-18,7.8
2007-01-19,16.3
2007-01-20,0.01
2007-01-21,0.09
2007-01-22,2.41
2007-01-23,0.0
2007-01-24,0.0
2007-01-25,4.78
2007-01-26,6.94
2007-01-27,0.27
2007-01-28,0.25
2007-01-29,20.88
2007-01-30,7.78
2007-01-31,0.0
2007-02-01,0.02
2007-02-02,5.64
2007-02-03,15.45
2007-02-04,1.44
2007-02-05,9.39
2007-02-06,1.35
2007-02-07,0.0
2007-02-08,27.05
2007-02-09,5.05
2007-02-10,0.0
2007-02-11,0.0
2007-02-12,8.51
2007-02-13,0.06
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-17,0.0
2007-02-18,2.99
2007-02-19,5.45
2007-02-20,0.0
2007-02-21,3.68
2007-02-22,1.62
2007-02-23,1.12
2007-02-24,13.51
2007-02-25,4.97
2007-02-26,1.07
2007-02-27,5.18
2007-02-28,14.76
2007-03-01,0.13
2007-03-02,13.06
2007-03-03,15.68
2007-03-04,0.85
2007-03-05,5.04
2007-03-06,27.37
2007-03-07,0.4
2007-03-08,0.38
2007-03-09,0.0
2007-03-10,27.54
2007-03-11,0.78
2007-03-12,1.15
2007-03-13,8.03
2007-03-14,1.44
2007-03-15,0.01
2007-03-16,31.62
2007-03-17,0.0
2007-03-18,0.0
2007-03-19,7.86
2007-03-20,6.24
2007-03-21,5.44
2007-03-22,2.38
2007-03-23,8.05
2007-03-24,0.92
2007-03-25,3.96
2007-03-26,0.49
2007-03-27,0.0
2007-03-28,1.63
2007-03-29,14.96
2007-03-30,0.19
2007-03-31,18.25
2007-04-01,25.75
2007-04-02,8.94
2007-04-03,0.0
2007-04-04,0.0
2007-04-05,23.33
2007-04-06,0.01
2007-04-07,0.0
2007-04-08,0.99
2007-04-09,15.99
2007-04-10,0.0
2007-04-11,39.28
2007-04-12,0.96
2007-04-13,15.37
2007-04-14,1.58
2007-04-15,1.71
2007-04-16,0.0
2007-04-17,0.03
2007-04-18,6.82
2007-04-19,0.0
2007-04-20,19.51
2007-04-21,6.83
2007-04-22,5.3
2007-04-23,0.54
2007-04-24,0.0
2007-04-25,5.48
2007-04-26,18.27
2007-04-27,7.1
2007-04-28,5.45
2007-04-29,2.63
2007-04-30,0.0
2007-05-01,0.09
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,0.0
2007-05-05,8.73
2007-05-06,0.26
2007-05-07,0.0
2007-05-08,0.11
2007-05-09,0.23
2007-05-10,0.0
2007-05-11,0.41
2007-05-12,2.81
2007-05-13,3.16
2007-05-14,2.96
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,0.0
2007-05-18,5.37
2007-05-19,0.01
2007-05-20,4.75
2007-05-21,5.14
2007-05-22,0.0
2007-05-23,1.27
2007-05-24,17.61
2007-05-25,0.05
2007-05-26,0.0
2007-05-27,0.05
2007-05-28,2.76
2007-05-29,8.35
2007-05-30,4.78
2007-05-31,0.01
2007-06-01,0.0
2007-06-02,0.0
2007-06-03,7.98
2007-06-04,0.0
2007-06-05,11.96
2007-06-06,0.0
2007-06-07,1.06
2007-06-08,0.0
2007-06-09,0.0
2007-06-10,0.64
2007-06-11,3.01
2007-06-12,6.2
2007-06-13,0.0
2007-06-14,4.01
2007-06-15,0.3
2007-06-16,0.0
2007-06-17,54.09
2007-06-18,3.74
2007-06-19,20.8
2007-06-20,0.0
2007-06-21,1.21
2007-06-22,0.0
2007-06-23,0.0
2007-06-24,17.8
2007-06-25,34.7
2007-06-26,4.83
2007-06-27,2.24
2007-06-28,0.0
2007-06-29,0.12
2007-06-30,15.45
2007-07-01,0.0
2007-07-02,9.91
2007-07-03,1.02
2007-07-04,0.0
2007-07-05,7.93
2007-07-06,1.67
2007-07-07,18.0
2007-07-08,0.56
2007-07-09,0.0
2007-07-10,0.01
2007-07-11,33.85
2007-07-12,2.65
2007-07-13,1.42
2007-07-14,1.41
2007-07-15,0.0
2007-07-16,7.72
2007-07-17,0.0
2007-07-18,0.8
2007-07-19,0.0
2007-07-20,23.11
2007-07-21,6.08
2007-07-22,0.0
2007-07-23,0.0
2007-07-24,17.06
2007-07-25,4.7
2007-07-26,29.66
2007-07-27,10.93
2007-07-28,5.0
2007-07-29,0.0
2007-07-30,0.1
2007-07-31,1.6
2007-08-01,4.51
2007-08-02,12.56
2007-08-03,0.05
2007-08-04,0.02
2007-08-05,0.04
2007-08-06,24.32
2007-08-07,0.59
2007-08-08,0.02
2007-08-09,5.37
2007-08-10,0.66
2007-08-11,0.04
2007-08-12,5.98
2007-08-13,2.29
2007-08-14,0.26
2007-08-15,0.19
2007-08-16,9.84
2007-08-17,1.61
2007-08-18,0.01
2007-08-19,0.36
2007-08-20,0.19
2007-08-21,0.49
2007-08-22,0.01
2007-08-23,7.69
2007-08-24,1.25
2007-08-25,15.07
2007-08-26,0.14
2007-08-27,0.44
2007-08-28,0.0
2007-08-29,2.02
2007-08-30,0.11
2007-08-31,4.26
2007-09-01,7.34
2007-09-02,1.27
2007-09-03,0.85
2007-09-04,4.57
2007-09-05,11.59
2007-09-06,0.04
2007-09-07,0.01
2007-09-08,0.01
2007-09-09,0.0
2007-09-10,0.26
2007-09-11,0.11
2007-09-12,10.88
2007-09-13,0.01
2007-09-14,0.03
2007-09-15,2.25
2007-09-16,0.02
2007-09-17,0.04
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-22,0.0
2007-09-23,0.0
2007-09-24,0.28
2007-09-25,33.31
2007-09-26,1.44
2007-09-27,0.0
2007-09-28,1.0
2007-09-29,6.14
2007-09-30,0.14
2007-10-01,0.05
2007-10-02,0.0
2007-10-03,2.35
2007-10-04,0.24
2007-10-05,0.49
2007-10-06,0.01
2007-10-07,0.01
2007-10-08,15.48
2007-10-09,2.29
2007-10-10,2.89
2007-10-11,0.83
2007-10-12,0.29
2007-10-13,0.7
2007-10-14,7.56
2007-10-15,0.02
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,0.17
2007-10-19,19.25
2007-10-20,0.0
2007-10-21,6.3
2007-10-22,11.86
2007-10-23,10.66
2007-10-24,0.47
2007-10-25,1.79
2007-10-26,0.87
2007-10-27,2.27
2007-10-28,4.77
2007-10-29,5.51
2007-10-30,3.96
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,34.4
2007-11-03,1.71
2007-11-04,4.91
2007-11-05,9.83
2007-11-06,1.06
2007-11-07,0.57
2007-11-08,10.89
2007-11-09,13.67
2007-11-10,0.19
2007-11-11,29.96
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,11.49
2007-11-15,16.91
2007-11-16,0.16
2007-11-17,0.0
2007-11-18,0.0
2007-11-19,0.0
2007-11-20,2.04
2007-11-21,21.27
2007-11-22,0.29
2007-11-23,0.0
2007-11-24,0.5
2007-11-25,0.0
2007-11-26,0.45
2007-11-27,0.11
2007-11-28,3.33
2007-11-29,3.07
2007-11-30,0.5
2007-12-01,0.0
2007-12-02,0.0
2007-12-03,0.0
2007-12-04,11.91
2007-12-05,1.24
2007-12-06,2.19
2007-12-07,0.48
2007-12-08,0.0
2007-12-09,0.0
2007-12-10,4.58
2007-12-11,0.67
2007-12-12,14.08
2007-12-13,0.0
2007-12-14,0.0
2007-12-15,0.27
2007-12-16,0.0
2007-12-17,3.14
2007-12-18,0.0
2007-12-19,10.12
2007-12-20,2.59
2007-12-21,0.0
2007-12-22,1.35
2007-12-23,19.98
2007-12-24,0.05
2007-12-25,11.02
2007-12-26,0.25
2007-12-27,0.0
2007-12-28,0.0
2007-12-29,0.0
2007-12-30,0.0
2007-12-31,0.02
2008-01-01,0.04
2008-01-02,16.43
2008-01-03,1.36
2008-01-04,0.56
2008-01-05,2.84
2008-01-06,0.2
2008-01-07,1.07
2008-01-08,0.0
2008-01-09,5.93
2008-01-10,0.04
2008-01-11,0.0
2008-01-12,0.0
2008-01-13,11.86
2008-01-14,0.28
2008-01-15,1.8
2008-01-16,0.0
2008-01-17,0.63
2008-01-18,1.15
2008-01-19,1.68
2008-01-20,0.26
2008-01-21,0.0
2008-01-22,0.01
2008-01-23,5.93
2008-01-24,0.23
2008-01-25,5.48
2008-01-26,0.0
2008-01-27,0.19
2008-01-28,4.08
2008-01-29,0.9
2008-01-30,3.01
2008-01-31,6.43
2008-02-01,2.52
2008-02-02,0.0
2008-02-03,10.3
2008-02-04,3.82
2008-02-05,0.0
2008-02-06,5.85
2008-02-07,0.48
2008-02-08,10.74
2008-02-09,0.0
2008-02-10,0.31
2008-02-11,22.29
2008-02-12,14.33
2008-02-13,18.11
2008-02-14,0.58
2008-02-15,0.38
2008-02-16,13.68
2008-02-17,0.94
2008-02-18,23.98
2008-02-19,2.08
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-23,13.67
2008-02-24,1.14
2008-02-25,1.31
2008-02-26,9.43
2008-02-27,6.61
2008-02-28,11.84
2008-02-29,0.31
2008-03-01,14.8
2008-03-02,0.14
2008-03-03,3.26
2008-03-04,6.46
2008-03-05,0.0
2008-03-06,0.23
2008-03-07,2.22
2008-03-08,4.95
2008-03-09,0.0
2008-03-10,1.77
2008-03-11,4.03
2008-03-12,4.3
2008-03-13,0.64
2008-03-14,2.69
2008-03-15,0.0
2008-03-16,1.26
2008-03-17,2.43
2008-03-18,0.0
2008-03-19,0.13
2008-03-20,0.45
2008-03-21,1.88
2008-03-22,0.89
2008-03-23,15.52
2008-03-24,3.15
2008-03-25,4.14
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,7.02
2008-03-29,0.0
2008-03-30,11.39
2008-03-31,0.0
2008-04-01,36.82
2008-04-02,0.0
2008-04-03,1.86
2008-04-04,1.14
2008-04-05,0.06
2008-04-06,11.35
2008-04-07,4.99
2008-04-08,0.03
2008-04-09,6.47
2008-04-10,8.25
2008-04-11,0.03
2008-04-12,27.39
2008-04-13,2.63
2008-04-14,5.57
2008-04-15,22.55
2008-04-16,8.3
2008-04-17,0.0
2008-04-18,11.57
2008-04-19,20.77
2008-04-20,36.14
2008-04-21,26.95
2008-04-22,1.51
2008-04-23,5.5
2008-04-24,6.01
2008-04-25,0.0
2008-04-26,12.47
2008-04-27,1.33
2008-04-28,7.14
2008-04-29,3.1
2008-04-30,25.52
2008-05-01,0.0
2008-05-02,16.04
2008-05-03,2.35
2008-05-04,2.19
2008-05-05,0.06
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,0.09
2008-05-09,2.17
2008-05-10,4.78
2008-05-11,0.05
2008-05-12,0.0
2008-05-13,1.06
2008-05-14,7.73
2008-05-15,5.98
2008-05-16,12.05
2008-05-17,0.0
2008-05-18,3.39
2008-05-19,2.31
2008-05-20,0.0
2008-05-21,25.03
2008-05-22,0.01
2008-05-23,0.08
2008-05-24,0.0
2008-05-25,0.0
2008-05-26,0.0
2008-05-27,0.0
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,17.29
2008-05-31,43.32
2008-06-01,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,3.12
2008-06-07,36.38
2008-06-08,0.0
2008-06-09,0.06
2008-06-10,1.62
2008-06-11,0.0
2008-06-12,0.32
2008-06-13,0.0
2008-06-14,0.38
2008-06-15,0.0
2008-06-16,20.1
2008-06-17,0.1
2008-06-18,6.91
2008-06-19,21.41
2008-06-20,0.1
2008-06-21,1.38
2008-06-22,0.63
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,0.0
2008-06-27,0.0
2008-06-28,0.0
2008-06-29,33.12
2008-06-30,0.43
2008-07-01,0.0
2008-07-02,10.65
2008-07-03,1.32
2008-07-04,0.0
2008-07-05,0.0
2008-07-06,0.0
2008-07-07,1.27
2008-07-08,8.67
2008-07-09,4.21
2008-07-10,3.94
2008-07-11,0.14
2008-07-12,5.67
2008-07-13,11.98
2008-07-14,0.03
2008-07-15,4.27
2008-07-16,4.51
2008-07-17,0.0
2008-07-18,0.3
2008-07-19,0.0
2008-07-20,0.0
2008-07-21,0.0
2008-07-22,0.1
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,0.63
2008-07-26,0.0
2008-07-27,0.16
2008-07-28,0.39
2008-07-29,0.0
2008-07-30,0.0
2008-07-31,0.0
2008-08-01,0.0
2008-08-02,12.97
2008-08-03,15.42
2008-08-04,11.43
2008-08-05,11.71
2008-08-06,15.44
2008-08-07,4.44
2008-08-08,16.22
2008-08-09,0.16
2008-08-10,0.42
2008-08-11,0.1
2008-08-12,6.85
2008-08-13,4.13
2008-08-14,0.01
2008-08-15,0.01
2008-08-16,0.04
2008-08-17,6.19
2008-08-18,8.55
2008-08-19,0.04
2008-08-20,0.09
2008-08-21,0.75
2008-08-22,0.6
2008-08-23,0.44
2008-08-24,11.71
2008-08-25,0.27
2008-08-26,1.04
2008-08-27,3.48
2008-08-28,8.44
2008-08-29,1.36
2008-08-30,19.51
2008-08-31,3.26
2008-09-01,0.85
2008-09-02,8.26
2008-09-03,0.28
2008-09-04,22.51
2008-09-05,0.61
2008-09-06,0.01
2008-09-07,1.66
2008-09-08,0.05
2008-09-09,0.15
2008-09-10,0.0
2008-09-11,0.0
2008-09-12,0.0
2008-09-13,0.04
2008-09-14,0.0
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-20,0.05
2008-09-21,0.53
2008-09-22,0.12
2008-09-23,0.23
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-27,0.0
2008-09-28,7.1
2008-09-29,4.14
2008-09-30,0.1
2008-10-01,0.0
2008-10-02,0.19
2008-10-03,0.0
2008-10-04,0.0
2008-10-05,29.52
2008-10-06,0.8
2008-10-07,0.17
2008-10-08,1.82
2008-10-09,0.0
2008-10-10,0.0
2008-10-11,0.0
2008-10-12,0.01
2008-10-13,0.04
2008-10-14,14.89
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,0.0
2008-10-18,0.33
2008-10-19,0.0
2008-10-20,0.01
2008-10-21,1.51
2008-10-22,0.71
2008-10-23,24.74
2008-10-24,3.24
2008-10-25,5.98
2008-10-26,0.0
2008-10-27,0.07
2008-10-28,0.0
2008-10-29,0.63
2008-10-30,3.54
2008-10-31,1.45
2008-11-01,1.53
2008-11-02,0.0
2008-11-03,2.96
2008-11-04,1.05
2008-11-05,1.46
2008-11-06,0.79
2008-11-07,17.53
2008-11-08,0.0
2008-11-09,0.0
2008-11-10,0.0
2008-11-11,29.71
2008-11-12,0.0
2008-11-13,2.1
2008-11-14,5.31
2008-11-15,0.0
2008-11-16,6.98
2008-11-17,4.3
2008-11-18,2.13
2008-11-19,3.12
2008-11-20,1.66
2008-11-21,4.76
2008-11-22,7.47
2008-11-23,0.35
2008-11-24,0.02
2008-11-25,0.14
2008-11-26,10.44
2008-11-27,0.0
2008-11-28,0.0
2008-11-29,0.0
2008-11-30,8.61
2008-12-01,0.0
2008-12-02,1.47
2008-12-03,1.06
2008-12-04,0.0
2008-12-05,0.0
2008-12-06,1.25
2008-12-07,10.51
2008-12-08,6.7
2008-12-09,11.32
2008-12-10,0.0
2008-12-11,2.66
2008-12-12,4.7
2008-12-13,0.0
2008-12-14,0.27
2008-12-15,4.41
2008-12-16,6.57
2008-12-17,11.84
2008-12-18,14.59
2008-12-19,1.25
2008-12-20,3.64
2008-12-21,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-25,10.24
2008-12-26,7.34
2008-12-27,0.46
2008-12-28,0.0
2008-12-29,3.09
2008-12-30,6.2
2008-12-31,0.55
2009-01-01,0.08
2009-01-02,3.72
2009-01-03,4.63
2009-01-04,0.06
2009-01-05,0.21
2009-01-06,0.0
2009-01-07,0.07
2009-01-08,0.0
2009-01-09,4.44
2009-01-10,0.41
2009-01-11,0.04
2009-01-12,2.09
2009-01-13,0.59
2009-01-14,0.15
2009-01-15,0.0
2009-01-16,0.0
2009-01-17,0.03
2009-01-18,5.89
2009-01-19,0.54
2009-01-20,7.59
2009-01-21,0.0
2009-01-22,0.55
2009-01-23,0.08
2009-01-24,10.48
2009-01-25,0.0
2009-01-26,0.19
2009-01-27,4.84
2009-01-28,1.49
2009-01-29,0.88
2009-01-30,0.01
2009-01-31,0.0
2009-02-01,0.91
2009-02-02,10.07
2009-02-03,0.92
2009-02-04,3.08
2009-02-05,33.92
2009-02-06,2.62
2009-02-07,0.0
2009-02-08,0.0
2009-02-09,22.08
2009-02-10,20.97
2009-02-11,2.41
2009-02-12,0.73
2009-02-13,2.58
2009-02-14,0.0
2009-02-15,1.13
2009-02-16,0.51
2009-02-17,0.0
2009-02-18,6.27
2009-02-19,0.0
2009-02-20,0.0
2009-02-21,0.0
2009-02-22,18.94
2009-02-23,0.36
2009-02-24,3.07
2009-02-25,0.98
2009-02-26,0.04
2009-02-27,0.02
2009-02-28,3.68
2009-03-01,9.71
2009-03-02,0.93
2009-03-03,3.18
2009-03-04,0.02
2009-03-05,12.1
2009-03-06,0.26
2009-03-07,7.1
2009-03-08,1.14
2009-03-09,0.0
2009-03-10,0.12
2009-03-11,8.7
2009-03-12,0.0
2009-03-13,5.86
2009-03-14,0.0
2009-03-15,3.14
2009-03-16,0.02
2009-03-17,5.91
2009-03-18,0.59
2009-03-19,0.31
2009-03-20,6.89
2009-03-21,1.9
2009-03-22,1.21
2009-03-23,0.41
2009-03-24,0.0
2009-03-25,3.66
2009-03-26,4.68
2009-03-27,6.32
2009-03-28,7.34
2009-03-29,2.91
2009-03-30,20.05
2009-03-31,25.51
2009-04-01,17.51
2009-04-02,4.56
2009-04-03,2.57
2009-04-04,13.92
2009-04-05,32.92
2009-04-06,1.19
2009-04-07,15.86
2009-04-08,21.11
2009-04-09,0.75
2009-04-10,0.0
2009-04-11,46.73
2009-04-12,6.82
2009-04-13,0.02
2009-04-14,12.5
2009-04-15,27.33
2009-04-16,0.85
2009-04-17,0.0
2009-04-18,1.02
2009-04-19,7.68
2009-04-20,32.93
2009-04-21,3.76
2009-04-22,3.09
2009-04-23,0.09
2009-04-24,1.32
2009-04-25,1.74
2009-04-26,0.0
2009-04-27,5.51
2009-04-28,29.3
2009-04-29,4.41
2009-04-30,25.85
2009-05-01,1.73
2009-05-02,0.0
2009-05-03,2.44
2009-05-04,0.0
2009-05-05,7.97
2009-05-06,2.88
2009-05-07,0.31
2009-05-08,0.0
2009-05-09,4.69
2009-05-10,1.31
2009-05-11,0.01
2009-05-12,7.7
2009-05-13,9.86
2009-05-14,2.09
2009-05-15,42.72
2009-05-16,1.33
2009-05-17,0.73
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,0.69
2009-05-21,1.71
2009-05-22,19.14
2009-05-23,0.27
2009-05-24,0.0
2009-05-25,0.0
2009-05-26,0.0
2009-05-27,32.85
2009-05-28,4.83
2009-05-29,8.19
2009-05-30,1.43
2009-05-31,6.92
2009-06-01,0.0
2009-06-02,0.01
2009-06-03,10.25
2009-06-04,2.06
2009-06-05,9.63
2009-06-06,19.11
2009-06-07,0.14
2009-06-08,0.0
2009-06-09,0.28
2009-06-10,4.32
2009-06-11,35.57
2009-06-12,0.0
2009-06-13,3.96
2009-06-14,0.02
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,2.96
2009-06-18,0.01
2009-06-19,6.77
2009-06-20,10.85
2009-06-21,6.7
2009-06-22,20.15
