datetime,IMERG_PRECTOT
2008-08-16,0.65
2008-08-17,5.43
2008-08-18,14.74
2008-08-19,0.26
2008-08-20,0.94
2008-08-21,0.0
2008-08-22,0.0
2008-08-23,0.0
2008-08-24,5.32
2008-08-25,9.66
2008-08-26,1.85
2008-08-27,0.0
2008-08-28,0.85
2008-08-29,0.14
2008-08-30,0.67
2008-08-31,11.41
2008-09-01,0.21
2008-09-02,0.0
2008-09-03,0.04
2008-09-04,2.57
2008-09-05,3.04
2008-09-06,0.13
2008-09-07,0.0
2008-09-08,0.04
2008-09-09,0.09
2008-09-10,0.12
2008-09-11,0.0
2008-09-12,0.0
2008-09-13,0.0
2008-09-14,0.0
2008-09-15,0.36
2008-09-16,0.14
2008-09-17,0.02
2008-09-18,0.58
2008-09-19,0.87
2008-09-20,0.0
2008-09-21,0.0
2008-09-22,0.41
2008-09-23,0.09
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-27,0.0
2008-09-28,0.51
2008-09-29,0.19
2008-09-30,0.06
2008-10-01,0.45
2008-10-02,2.31
2008-10-03,0.0
2008-10-04,0.0
2008-10-05,13.46
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,3.03
2008-10-09,0.0
2008-10-10,0.0
2008-10-11,0.0
2008-10-12,0.0
2008-10-13,11.01
2008-10-14,8.91
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,0.0
2008-10-18,0.0
2008-10-19,0.0
2008-10-20,0.0
2008-10-21,4.79
2008-10-22,0.79
2008-10-23,17.54
2008-10-24,2.76
2008-10-25,0.0
2008-10-26,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,3.92
2008-10-30,0.19
2008-10-31,0.0
2008-11-01,0.0
2008-11-02,0.12
2008-11-03,0.95
2008-11-04,0.01
2008-11-05,1.73
2008-11-06,7.56
2008-11-07,1.2
2008-11-08,0.0
2008-11-09,0.04
2008-11-10,0.22
2008-11-11,15.78
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,3.84
2008-11-15,0.28
2008-11-16,0.0
2008-11-17,14.1
2008-11-18,4.48
2008-11-19,7.05
2008-11-20,0.25
2008-11-21,0.0
2008-11-22,5.55
2008-11-23,0.01
2008-11-24,0.07
2008-11-25,1.51
2008-11-26,0.0
2008-11-27,0.0
2008-11-28,0.12
2008-11-29,4.06
2008-11-30,7.01
2008-12-01,0.0
2008-12-02,1.28
2008-12-03,1.44
2008-12-04,0.0
2008-12-05,0.0
2008-12-06,0.75
2008-12-07,2.5
2008-12-08,5.99
2008-12-09,0.0
2008-12-10,0.0
2008-12-11,1.62
2008-12-12,0.04
2008-12-13,3.27
2008-12-14,0.13
2008-12-15,0.0
2008-12-16,4.13
2008-12-17,6.81
2008-12-18,0.0
2008-12-19,0.0
2008-12-20,0.0
2008-12-21,0.0
2008-12-22,12.75
2008-12-23,0.5
2008-12-24,0.0
2008-12-25,1.58
2008-12-26,2.1
2008-12-27,11.16
2008-12-28,0.0
2008-12-29,0.0
2008-12-30,2.56
2008-12-31,2.47
2009-01-01,0.05
2009-01-02,0.44
2009-01-03,3.58
2009-01-04,0.04
2009-01-05,0.04
2009-01-06,0.24
2009-01-07,1.57
2009-01-08,8.13
2009-01-09,16.81
2009-01-10,1.1
2009-01-11,0.02
2009-01-12,3.44
2009-01-13,0.94
2009-01-14,0.02
2009-01-15,2.63
2009-01-16,0.74
2009-01-17,0.0
2009-01-18,2.58
2009-01-19,1.15
2009-01-20,10.39
2009-01-21,0.16
2009-01-22,4.17
2009-01-23,0.05
2009-01-24,8.8
2009-01-25,0.34
2009-01-26,4.63
2009-01-27,4.09
2009-01-28,0.28
2009-01-29,0.49
2009-01-30,4.74
2009-01-31,0.26
2009-02-01,0.29
2009-02-02,11.87
2009-02-03,4.29
2009-02-04,3.96
2009-02-05,0.25
2009-02-06,2.17
2009-02-07,0.0
2009-02-08,0.0
2009-02-09,2.59
2009-02-10,24.96
2009-02-11,3.5
2009-02-12,0.05
2009-02-13,7.65
2009-02-14,0.0
2009-02-15,8.46
2009-02-16,3.94
2009-02-17,0.47
2009-02-18,15.85
2009-02-19,0.72
2009-02-20,0.0
2009-02-21,12.32
2009-02-22,4.79
2009-02-23,1.65
2009-02-24,0.02
2009-02-25,7.49
2009-02-26,5.72
2009-02-27,5.11
2009-02-28,6.93
2009-03-01,1.84
2009-03-02,0.0
2009-03-03,13.43
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-07,2.38
2009-03-08,0.0
2009-03-09,0.0
2009-03-10,1.23
2009-03-11,4.55
2009-03-12,0.26
2009-03-13,3.5
2009-03-14,0.0
2009-03-15,0.66
2009-03-16,9.64
2009-03-17,2.82
2009-03-18,1.33
2009-03-19,2.82
2009-03-20,2.14
2009-03-21,0.02
2009-03-22,1.3
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,1.52
2009-03-26,1.22
2009-03-27,10.39
2009-03-28,0.04
2009-03-29,0.04
2009-03-30,10.99
2009-03-31,1.13
2009-04-01,6.64
2009-04-02,8.61
2009-04-03,1.41
2009-04-04,0.0
2009-04-05,0.59
2009-04-06,0.91
2009-04-07,0.0
2009-04-08,0.44
2009-04-09,0.29
2009-04-10,17.59
2009-04-11,10.85
2009-04-12,38.82
2009-04-13,2.95
2009-04-14,20.95
2009-04-15,8.88
2009-04-16,0.0
2009-04-17,0.0
2009-04-18,0.85
2009-04-19,13.63
2009-04-20,16.4
2009-04-21,0.0
2009-04-22,0.01
2009-04-23,0.0
2009-04-24,1.43
2009-04-25,1.78
2009-04-26,0.0
2009-04-27,5.71
2009-04-28,25.88
2009-04-29,11.73
2009-04-30,0.85
2009-05-01,1.73
2009-05-02,0.49
2009-05-03,10.75
2009-05-04,20.95
2009-05-05,0.22
2009-05-06,2.92
2009-05-07,3.0
2009-05-08,0.1
2009-05-09,17.29
2009-05-10,0.99
2009-05-11,7.94
2009-05-12,1.79
2009-05-13,0.0
2009-05-14,0.03
2009-05-15,0.07
2009-05-16,3.26
2009-05-17,0.94
2009-05-18,0.0
2009-05-19,0.18
2009-05-20,0.61
2009-05-21,9.5
2009-05-22,14.44
2009-05-23,0.9
2009-05-24,0.38
2009-05-25,0.16
2009-05-26,0.04
2009-05-27,0.6
2009-05-28,21.39
2009-05-29,14.26
2009-05-30,2.21
2009-05-31,0.55
2009-06-01,2.19
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,2.11
2009-06-06,1.39
2009-06-07,0.17
2009-06-08,0.0
2009-06-09,0.02
2009-06-10,0.77
2009-06-11,1.19
2009-06-12,0.16
2009-06-13,2.12
2009-06-14,0.09
2009-06-15,0.22
2009-06-16,0.05
2009-06-17,1.34
2009-06-18,0.0
2009-06-19,0.0
2009-06-20,9.21
2009-06-21,10.61
2009-06-22,1.67
